"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558010312,11.260875503974628,16.086965005678042,-3.145038167938931,0.9923664122137404,-2.2519083969465647,-0.775390625,0.566162109375,-0.170654296875,-35.49256013500491,52.6704027356642,0,7,12.2,0,-2.4,0,-1,0,0,0,-37.8,49.8
1528558010412,11.260875503974628,16.086965005678042,-4.67175572519084,5.557251908396947,-1.7557251908396947,-0.6767578125,0.667724609375,-0.169677734375,-43.74219079026523,44.488675993535516,0,7,12.2,0,-2.4,0,-1,0,0,0,-37.8,49.8
1528558010513,11.260875503974628,16.086965005678042,-7.236641221374046,2.3206106870229006,-5.229007633587786,-0.711669921875,0.629150390625,-0.08349609375,-41.28396367584018,48.27344479248079,0,7,12.2,0,-2.4,0,-1,0,0,0,-37.8,49.8
1528558010613,11.260875503974628,16.086965005678042,1.6946564885496183,-2.9236641221374047,-3.16793893129771,-0.812744140625,0.5068359375,-0.24609375,-30.830858364144333,55.268959137897426,0,7,12.2,0,-2.4,0,-1,0,0,0,-37.8,49.8
1528558010713,11.260875503974628,16.086965005678042,-3.213740458015267,1.0763358778625953,0.22900763358778625,-0.735595703125,0.5859375,-0.1162109375,-38.19532575246868,50.92120068808117,0,7,12.2,0,-2.4,0,-1,0,0,0,-37.8,49.8
1528558011161,11.260875503974628,16.086965005678042,2.381679389312977,-0.20610687022900764,-4.603053435114504,-0.727783203125,0.59521484375,-0.142333984375,-38.75194064250755,49.939356039950056,0,9.2,10.8,0,-2.6,0.2,-0.8,0,0,0,-37.8,49.6
1528558011261,11.260875503974628,0,-0.6870229007633588,-0.3969465648854962,-1.0916030534351144,-0.77001953125,0.521240234375,-0.124755859375,-33.75104564659559,55.160652729350296,0,9.2,10.8,0,-2.6,0.2,-0.8,0,0,0,-37.8,49.6
1528558011361,11.260875503974628,0,-9.274809160305344,5.236641221374046,0.7251908396946565,-0.697265625,0.669677734375,-0.1591796875,-43.117129203271475,45.36924255197473,0,9.2,10.8,0,-2.6,0.2,-0.8,0,0,0,-37.8,49.6
1528558011461,11.260875503974628,0,-4.297709923664122,1.5038167938931297,-4.961832061068702,-0.684814453125,0.652099609375,-0.11962890625,-43.168346099348675,45.92803694287965,0,9.2,10.8,0,-2.6,0.2,-0.8,0,0,0,-37.8,49.6
1528558011561,11.260875503974628,0,2.480916030534351,-3.2595419847328246,-4.1679389312977095,-0.8291015625,0.4677734375,-0.148193359375,-29.047404754452604,59.38171404298058,0,9.2,10.8,0,-2.6,0.2,-0.8,0,0,0,-37.8,49.6
1528558011661,11.260875503974628,0,-3.6717557251908395,1.5725190839694656,0.0916030534351145,-0.789306640625,0.556640625,-0.2216796875,-34.1748516005127,52.79806794213739,0,9.2,10.8,0,-2.6,0.2,-0.8,0,0,0,-37.8,49.6
1528558011761,11.260875503974628,16.086965005678042,-4.114503816793893,1.5725190839694656,-0.19083969465648856,-0.731201171875,0.6943359375,-0.12060546875,-43.134799388177484,46.056012669146014,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
1528558011862,11.260875503974628,16.086965005678042,1.9770992366412214,-0.9541984732824428,0.48854961832061067,-0.704833984375,0.615234375,-0.305908203125,-38.68479220248494,45.73034115853764,0,11.4,9.6,0,-2.4,0.2,-1,0,0,0,-37.6,49.8
