"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558206224,16.086965005678042,16.086965005678042,-9.358778625954198,-3.282442748091603,9.969465648854962,-0.59375,0.8564453125,-0.200439453125,-53.80668389287548,34.020616069573634,0,16.2,15.8,0,-3.8,1.2,-1,0,0,0,-32,45.2
1528558206324,16.086965005678042,16.086965005678042,70.4885496183206,-47.213740458015266,-21.00763358778626,-0.431396484375,0.95947265625,0.22119140625,-63.193675871080714,23.659507868845477,0,16.2,15.8,0,-3.8,1.2,-1,0,0,0,-32,45.2
1528558206425,16.086965005678042,16.086965005678042,-35.099236641221374,25.85496183206107,-8.335877862595419,-1.1611328125,0.02685546875,-0.42431640625,-1.2444758691828581,69.88907170814868,0,16.2,15.8,0,-3.8,1.2,-1,0,0,0,-32,45.2
1528558206525,16.086965005678042,16.086965005678042,-81.90839694656489,45.44274809160305,29.229007633587788,-0.9736328125,0.251953125,-0.208984375,-14.1986341111277,71.41683744044163,0,16.2,15.8,0,-3.8,1.2,-1,0,0,0,-32,45.2
1528558206625,16.086965005678042,16.086965005678042,56.282442748091604,-41.63358778625954,-4.564885496183206,-0.129150390625,1.25830078125,0.190185546875,-79.64623049097628,5.794882741243811,0,16.2,15.8,0,-3.8,1.2,-1,0,0,0,-32,45.2
1528558206725,14.478268505110236,16.086965005678042,57.02290076335878,-38.213740458015266,-23.51145038167939,-0.7578125,0.495361328125,-0.064208984375,-33.077761420128056,56.609480081880555,0,16.2,15.8,0,-3.8,1.2,-1,0,0,0,-32,45.2
1528558206825,14.478268505110236,16.086965005678042,-104.66412213740458,68.89312977099236,19.99236641221374,-1.208740234375,-0.3046875,-0.2177734375,13.932455269435504,72.78507484308035,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558206926,14.478268505110236,16.086965005678042,-19.358778625954198,4.541984732824427,18.137404580152673,-0.2294921875,1.112060546875,0.095947265625,-77.39180866920071,11.618266822841742,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207027,14.478268505110236,16.086965005678042,73.7557251908397,-48.10687022900763,-26,-0.485107421875,1.021484375,-0.072509765625,-64.35060388379286,25.347495996950478,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207127,14.478268505110236,16.086965005678042,6.015267175572519,-5.900763358778626,-20.81679389312977,-0.96533203125,0.216552734375,-0.242431640625,-12.274740117575428,71.38953413516379,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207227,14.478268505110236,16.086965005678042,-85.90839694656489,54.36641221374046,21.389312977099237,-0.998291015625,0.064697265625,-0.1494140625,-3.66730561841139,80.73670389780759,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207327,14.478268505110236,16.086965005678042,9.267175572519085,-14.717557251908397,7,-0.29443359375,1.208740234375,0.092041015625,-75.6830662469194,13.651873353296095,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207427,14.478268505110236,16.086965005678042,95.93129770992367,-66.37404580152672,-32.0763358778626,-0.564208984375,0.812255859375,-0.207763671875,-53.49047829144294,33.938741100707695,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207527,14.478268505110236,16.086965005678042,-44.52671755725191,27.84732824427481,-4.9541984732824424,-1.272216796875,-0.330810546875,0.042724609375,14.567795211572424,75.30850014296027,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207627,14.478268505110236,16.086965005678042,-77.96946564885496,41.23664122137404,31.450381679389313,-0.73486328125,0.62353515625,-0.094482421875,-40.08321395632381,49.36411292191704,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207727,14.478268505110236,16.086965005678042,33.79389312977099,-27.610687022900763,-4.465648854961832,-0.216796875,1.251708984375,0.051025390625,-79.91076838455889,9.818190827968708,0,16,15.6,0,-2.6,0.2,-1.2,0,0,0,-32.8,44.8
1528558207827,14.478268505110236,16.086965005678042,66.7557251908397,-41.900763358778626,-24.564885496183205,-0.807373046875,0.417236328125,-0.22119140625,-26.492413574374634,59.67617222354581,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558207927,14.478268505110236,16.086965005678042,-93.70229007633588,64.08396946564885,9.106870229007633,-1.029052734375,-0.108154296875,-0.572021484375,5.248592374941835,60.502266983033394,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208028,14.478268505110236,16.086965005678042,-34.19847328244275,12.564885496183207,12.465648854961833,-0.498046875,1.00830078125,0.2255859375,-61.53111880314419,25.73546721898477,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
1528558208128,14.478268505110236,16.086965005678042,74.16030534351145,-48.51908396946565,-24.35114503816794,-0.5380859375,0.903076171875,0.10400390625,-58.747918202216695,30.62231744261115,0,15.4,14.4,0,-4,0.2,-1,0,0,0,-33.6,45.2
